"contact";"month";"day_of_week";"duration";"y"
"cellular";"jun";"tue";103;"no"
"telephone";"jun";"tue";221;"yes"
"cellular";"jun";"fri";105;"no"
"cellular";"jun";"fri";127;"no"
"telephone";"jun";"fri";137;"no"
"cellular";"jun";"fri";258;"yes"
"cellular";"jun";"fri";239;"yes"
"cellular";"jun";"fri";230;"no"
"cellular";"jun";"fri";186;"yes"
"cellular";"jun";"fri";382;"no"
"cellular";"jun";"fri";175;"no"
"cellular";"jun";"fri";126;"yes"
"cellular";"jun";"fri";163;"yes"
"cellular";"jun";"fri";95;"yes"
"cellular";"jun";"fri";336;"no"
"cellular";"jun";"fri";136;"no"
"cellular";"jun";"fri";177;"no"
"cellular";"jun";"fri";110;"no"
"cellular";"jun";"fri";139;"no"
"cellular";"jun";"fri";39;"no"
"telephone";"jun";"mon";94;"no"
"telephone";"jun";"mon";263;"no"
"cellular";"jun";"mon";294;"no"
"cellular";"jun";"mon";54;"no"
"cellular";"jun";"mon";579;"yes"
"cellular";"jun";"mon";491;"yes"
"cellular";"jun";"mon";532;"yes"
"cellular";"jun";"mon";143;"no"
"cellular";"jun";"mon";84;"no"
"cellular";"jun";"mon";268;"no"
"cellular";"jun";"mon";441;"yes"
"cellular";"jun";"mon";439;"no"
"cellular";"jun";"mon";151;"yes"
"cellular";"jun";"mon";292;"no"
"cellular";"jun";"mon";92;"no"
"cellular";"jun";"mon";95;"yes"
"cellular";"jun";"mon";114;"no"
"cellular";"jun";"mon";147;"no"
"cellular";"jun";"mon";181;"no"
"cellular";"jun";"mon";139;"no"
"telephone";"jun";"mon";351;"yes"
"cellular";"jun";"mon";372;"yes"
"cellular";"jun";"mon";135;"no"
"cellular";"jun";"mon";288;"yes"
"cellular";"jun";"mon";92;"no"
"cellular";"jun";"mon";177;"yes"
"cellular";"jun";"mon";41;"no"
"cellular";"jun";"mon";415;"yes"
"cellular";"jun";"mon";74;"no"
"cellular";"jun";"mon";382;"yes"
"cellular";"jun";"mon";157;"no"
"cellular";"jun";"mon";24;"no"
"cellular";"jun";"mon";257;"yes"
"cellular";"jun";"mon";104;"no"
"cellular";"jun";"mon";64;"no"
"cellular";"jun";"mon";112;"yes"
"cellular";"jun";"mon";181;"yes"
"cellular";"jun";"mon";88;"no"
"cellular";"jun";"mon";284;"yes"
"cellular";"jun";"mon";651;"yes"
"cellular";"jun";"mon";220;"yes"
"cellular";"jun";"mon";188;"yes"
"cellular";"jun";"mon";170;"no"
"cellular";"jun";"mon";155;"yes"
"cellular";"jun";"mon";74;"no"
"cellular";"jun";"mon";95;"no"
"cellular";"jun";"mon";333;"no"
"cellular";"jun";"mon";322;"yes"
"telephone";"jun";"mon";94;"no"
"cellular";"jun";"mon";60;"no"
"cellular";"jun";"mon";175;"no"
"cellular";"jun";"mon";108;"no"
"cellular";"jun";"mon";60;"no"
"cellular";"jun";"mon";108;"no"
"cellular";"jun";"mon";89;"yes"
"cellular";"jun";"mon";75;"no"
"cellular";"jun";"mon";29;"no"
"cellular";"jun";"mon";83;"no"
"cellular";"jun";"mon";79;"no"
"cellular";"jun";"mon";173;"yes"
"cellular";"jun";"mon";77;"no"
"cellular";"jun";"mon";318;"no"
"cellular";"jun";"mon";205;"no"
"cellular";"jun";"mon";129;"yes"
"cellular";"jun";"tue";298;"no"
"cellular";"jun";"tue";136;"yes"
"cellular";"jun";"tue";263;"yes"
"telephone";"jun";"tue";161;"no"
"cellular";"jun";"tue";245;"yes"
"cellular";"jun";"tue";214;"no"
"cellular";"jun";"tue";202;"no"
"cellular";"jun";"tue";399;"no"
"cellular";"jun";"tue";355;"yes"
"cellular";"jun";"tue";281;"no"
"cellular";"jun";"tue";250;"no"
"cellular";"jun";"tue";66;"no"
"cellular";"jun";"tue";102;"no"
"telephone";"jun";"tue";64;"no"
"cellular";"jun";"tue";459;"no"
"cellular";"jun";"tue";119;"no"
"cellular";"jun";"tue";229;"no"
"telephone";"jun";"tue";30;"no"
"cellular";"jun";"tue";79;"no"
"cellular";"jun";"tue";114;"yes"
"cellular";"jun";"tue";276;"no"
"cellular";"jun";"tue";404;"no"
"cellular";"jun";"tue";162;"yes"
"cellular";"jun";"tue";569;"no"
"telephone";"jun";"tue";55;"no"
"cellular";"jun";"tue";551;"yes"
"cellular";"jun";"wed";65;"no"
"cellular";"jun";"wed";49;"no"
"cellular";"jun";"wed";181;"no"
"cellular";"jun";"wed";54;"no"
"cellular";"jun";"wed";243;"yes"
"cellular";"jun";"wed";208;"no"
"cellular";"jun";"wed";151;"no"
"cellular";"jun";"wed";94;"no"
"telephone";"jun";"wed";84;"no"
"cellular";"jun";"thu";393;"yes"
"telephone";"jun";"thu";390;"no"
"cellular";"jun";"thu";813;"yes"
"cellular";"jun";"thu";88;"no"
"cellular";"jun";"thu";754;"no"
"telephone";"jun";"thu";1603;"yes"
"cellular";"jun";"thu";133;"no"
"cellular";"jun";"thu";259;"yes"
"telephone";"jun";"thu";280;"yes"
"cellular";"jun";"fri";112;"no"
"cellular";"jun";"fri";63;"no"
"telephone";"jun";"fri";293;"yes"
"cellular";"jun";"fri";474;"yes"
"cellular";"jun";"fri";241;"no"
"cellular";"jun";"fri";140;"no"
"telephone";"jun";"fri";177;"no"
"cellular";"jun";"mon";295;"yes"
"cellular";"jun";"mon";457;"no"
"cellular";"jun";"mon";177;"no"
"telephone";"jun";"mon";100;"no"
"cellular";"jun";"mon";136;"no"
"cellular";"jun";"mon";111;"no"
"cellular";"jun";"mon";271;"no"
"cellular";"jun";"mon";67;"no"
"telephone";"jun";"mon";883;"yes"
"cellular";"jun";"mon";115;"no"
"cellular";"jun";"mon";269;"yes"
"cellular";"jun";"mon";570;"no"
"cellular";"jun";"mon";238;"no"
"cellular";"jun";"mon";524;"no"
"cellular";"jun";"mon";187;"no"
"cellular";"jun";"mon";68;"no"
"telephone";"jun";"mon";60;"no"
"cellular";"jun";"mon";208;"no"
"cellular";"jun";"mon";459;"yes"
"telephone";"jun";"mon";295;"no"
"cellular";"jun";"tue";124;"no"
"cellular";"jun";"tue";248;"no"
"cellular";"jun";"tue";191;"no"
"cellular";"jun";"tue";205;"no"
"cellular";"jun";"tue";255;"yes"
"cellular";"jun";"tue";971;"no"
"cellular";"jun";"tue";201;"no"
"cellular";"jun";"tue";227;"yes"
"cellular";"jun";"tue";140;"no"
"cellular";"jun";"tue";128;"no"
"cellular";"jun";"tue";224;"no"
"cellular";"jun";"tue";122;"no"
"cellular";"jun";"tue";108;"no"
"cellular";"jun";"tue";103;"no"
"telephone";"jun";"tue";42;"no"
"cellular";"jun";"tue";185;"yes"
"cellular";"jun";"tue";166;"no"
"cellular";"jun";"tue";160;"no"
"cellular";"jun";"tue";205;"yes"
"cellular";"jun";"tue";224;"yes"
"cellular";"jul";"wed";140;"yes"
"cellular";"jul";"wed";1057;"no"
"cellular";"jul";"wed";291;"no"
"cellular";"jul";"wed";92;"no"
"cellular";"jul";"wed";260;"yes"
"telephone";"jul";"wed";372;"yes"
"telephone";"jul";"wed";261;"yes"
"cellular";"jul";"thu";342;"yes"
"cellular";"jul";"thu";97;"no"
"telephone";"jul";"thu";248;"no"
"cellular";"jul";"thu";74;"no"
"cellular";"jul";"thu";252;"yes"
"cellular";"jul";"thu";252;"yes"
"cellular";"jul";"thu";356;"yes"
"telephone";"jul";"thu";363;"yes"
"cellular";"jul";"thu";218;"yes"
"cellular";"jul";"thu";367;"yes"
"cellular";"jul";"thu";82;"no"
"cellular";"jul";"thu";146;"no"
"cellular";"jul";"thu";566;"yes"
"cellular";"jul";"thu";309;"yes"
"cellular";"jul";"thu";396;"yes"
"cellular";"jul";"thu";109;"no"
"cellular";"jul";"thu";226;"no"
"cellular";"jul";"thu";154;"no"
"cellular";"jul";"thu";129;"no"
"cellular";"jul";"thu";317;"no"
"cellular";"jul";"thu";229;"no"
"cellular";"jul";"thu";98;"no"
"cellular";"jul";"thu";148;"no"
"cellular";"jul";"thu";160;"no"
"cellular";"jul";"thu";590;"no"
"cellular";"jul";"thu";940;"yes"
"cellular";"jul";"thu";153;"no"
"cellular";"jul";"thu";86;"no"
"cellular";"jul";"thu";478;"yes"
"cellular";"jul";"thu";276;"yes"
"cellular";"jul";"thu";567;"yes"
"cellular";"jul";"thu";503;"yes"
"cellular";"jul";"thu";135;"yes"
"telephone";"jul";"thu";176;"yes"
"cellular";"jul";"fri";247;"yes"
"telephone";"jul";"fri";353;"yes"
"cellular";"jul";"fri";203;"yes"
"cellular";"jul";"fri";446;"yes"
"cellular";"jul";"fri";122;"no"
"cellular";"jul";"fri";175;"yes"
"cellular";"jul";"fri";1007;"yes"
"cellular";"jul";"fri";64;"no"
"cellular";"jul";"fri";409;"yes"
"cellular";"jul";"fri";147;"no"
"cellular";"jul";"fri";603;"no"
"cellular";"jul";"fri";438;"yes"
"cellular";"jul";"fri";897;"no"
"cellular";"jul";"fri";531;"no"
"cellular";"jul";"fri";704;"yes"
"cellular";"jul";"fri";473;"no"
"telephone";"jul";"fri";320;"no"
"cellular";"jul";"fri";67;"no"
"cellular";"jul";"fri";67;"no"
"cellular";"jul";"fri";318;"no"
"cellular";"jul";"fri";59;"no"
"cellular";"jul";"fri";236;"no"
"cellular";"jul";"fri";308;"yes"
"cellular";"jul";"mon";413;"no"
"cellular";"jul";"mon";96;"no"
"cellular";"jul";"mon";202;"yes"
"telephone";"jul";"mon";116;"no"
"cellular";"jul";"mon";207;"no"
"cellular";"jul";"mon";270;"yes"
"cellular";"jul";"mon";227;"yes"
"cellular";"jul";"mon";316;"yes"
"cellular";"jul";"tue";964;"yes"
"cellular";"jul";"tue";429;"yes"
"cellular";"jul";"tue";826;"no"
"cellular";"jul";"tue";422;"no"
"cellular";"jul";"tue";94;"no"
"cellular";"jul";"tue";106;"no"
"cellular";"jul";"tue";371;"yes"
"cellular";"jul";"tue";98;"no"
"cellular";"jul";"tue";297;"yes"
"cellular";"jul";"tue";185;"no"
"cellular";"jul";"tue";407;"yes"
"telephone";"jul";"tue";82;"no"
"cellular";"jul";"tue";112;"no"
"cellular";"jul";"tue";611;"no"
"cellular";"jul";"tue";445;"no"
"cellular";"jul";"tue";682;"yes"
"cellular";"jul";"tue";180;"yes"
"cellular";"jul";"tue";282;"no"
"cellular";"jul";"tue";58;"no"
"cellular";"jul";"tue";98;"no"
"cellular";"jul";"tue";370;"yes"
"cellular";"jul";"tue";148;"no"
"cellular";"jul";"tue";404;"no"
"cellular";"jul";"tue";321;"no"
"cellular";"jul";"tue";432;"no"
"telephone";"jul";"tue";876;"yes"
"cellular";"jul";"tue";170;"no"
"telephone";"jul";"tue";257;"yes"
"cellular";"jul";"tue";207;"no"
"cellular";"jul";"tue";243;"yes"
"cellular";"jul";"tue";112;"no"
"cellular";"jul";"wed";167;"yes"
"cellular";"jul";"wed";361;"yes"
"cellular";"jul";"wed";123;"no"
"cellular";"jul";"wed";268;"yes"
"cellular";"jul";"wed";896;"yes"
"cellular";"jul";"wed";665;"no"
"cellular";"jul";"wed";87;"no"
"cellular";"jul";"wed";194;"no"
"cellular";"jul";"wed";115;"no"
"cellular";"jul";"wed";181;"no"
"cellular";"jul";"wed";188;"no"
"cellular";"jul";"wed";625;"no"
"cellular";"jul";"wed";106;"no"
"cellular";"jul";"wed";74;"no"
"cellular";"jul";"wed";349;"yes"
"telephone";"jul";"wed";167;"no"
"cellular";"jul";"wed";243;"no"
"telephone";"jul";"wed";396;"no"
"cellular";"jul";"wed";90;"no"
"telephone";"jul";"wed";576;"yes"
"cellular";"jul";"wed";281;"no"
"cellular";"jul";"wed";72;"no"
"cellular";"jul";"wed";122;"no"
"cellular";"jul";"wed";72;"no"
"cellular";"jul";"wed";537;"no"
"cellular";"jul";"wed";430;"no"
"cellular";"jul";"wed";210;"yes"
"cellular";"jul";"wed";286;"no"
"cellular";"jul";"wed";475;"no"
"cellular";"jul";"wed";153;"yes"
"cellular";"jul";"wed";182;"no"
"cellular";"jul";"wed";97;"yes"
"telephone";"jul";"wed";64;"no"
"cellular";"jul";"thu";253;"yes"
"cellular";"jul";"thu";359;"no"
"cellular";"jul";"thu";315;"no"
"cellular";"jul";"fri";104;"yes"
"telephone";"jul";"fri";123;"no"
"telephone";"jul";"fri";336;"yes"
"cellular";"jul";"mon";326;"no"
"telephone";"jul";"wed";219;"no"
"cellular";"jul";"wed";226;"no"
"cellular";"jul";"wed";166;"no"
"telephone";"jul";"thu";58;"no"
"cellular";"jul";"mon";125;"yes"
"cellular";"jul";"mon";91;"no"
"cellular";"jul";"mon";258;"no"
"telephone";"jul";"tue";305;"no"
"telephone";"jul";"tue";465;"no"
"cellular";"jul";"wed";1084;"yes"
"cellular";"jul";"thu";106;"no"
"cellular";"jul";"thu";64;"no"
"cellular";"jul";"fri";139;"yes"
"telephone";"jul";"fri";116;"no"
"cellular";"jul";"mon";506;"no"
"telephone";"jul";"mon";195;"no"
"cellular";"jul";"mon";82;"no"
"cellular";"jul";"tue";105;"no"
"cellular";"jul";"tue";332;"yes"
"cellular";"jul";"tue";132;"no"
"cellular";"jul";"tue";73;"no"
"cellular";"jul";"tue";822;"yes"
"cellular";"jul";"tue";51;"no"
"cellular";"jul";"tue";148;"no"
"cellular";"jul";"tue";72;"no"
"cellular";"jul";"tue";67;"no"
"cellular";"jul";"tue";99;"yes"
"cellular";"jul";"tue";486;"yes"
"cellular";"jul";"tue";109;"no"
"telephone";"jul";"tue";258;"no"
"cellular";"jul";"tue";573;"yes"
"telephone";"jul";"tue";186;"no"
"cellular";"jul";"tue";383;"no"
"cellular";"jul";"wed";292;"no"
"cellular";"jul";"thu";141;"no"
"cellular";"aug";"tue";151;"no"
"cellular";"aug";"tue";205;"no"
"cellular";"aug";"tue";92;"no"
"cellular";"aug";"tue";313;"no"
"cellular";"aug";"tue";576;"yes"
"cellular";"aug";"tue";219;"yes"
"cellular";"aug";"tue";320;"no"
"cellular";"aug";"tue";138;"no"
"cellular";"aug";"tue";642;"yes"
"cellular";"aug";"tue";185;"yes"
"cellular";"aug";"tue";600;"yes"
"cellular";"aug";"tue";505;"yes"
"cellular";"aug";"tue";248;"no"
"cellular";"aug";"tue";204;"no"
"cellular";"aug";"tue";138;"no"
"cellular";"aug";"tue";220;"no"
"cellular";"aug";"tue";249;"yes"
"cellular";"aug";"tue";259;"no"
"cellular";"aug";"tue";158;"no"
"cellular";"aug";"tue";270;"no"
"cellular";"aug";"tue";370;"no"
"cellular";"aug";"tue";251;"no"
"cellular";"aug";"tue";79;"no"
"cellular";"aug";"wed";432;"no"
"cellular";"aug";"wed";305;"yes"
"cellular";"aug";"wed";1019;"yes"
"cellular";"aug";"wed";211;"yes"
"cellular";"aug";"wed";397;"no"
"cellular";"aug";"wed";414;"yes"
"cellular";"aug";"wed";290;"yes"
"cellular";"aug";"wed";277;"yes"
"cellular";"aug";"wed";206;"no"
"cellular";"aug";"wed";299;"no"
"cellular";"aug";"wed";40;"no"
"cellular";"aug";"wed";106;"no"
"cellular";"aug";"wed";254;"yes"
"cellular";"aug";"wed";177;"no"
"cellular";"aug";"wed";253;"yes"
"cellular";"aug";"wed";179;"yes"
"cellular";"aug";"wed";394;"yes"
"cellular";"aug";"wed";526;"no"
"cellular";"aug";"wed";156;"no"
"telephone";"aug";"wed";416;"no"
"telephone";"aug";"wed";231;"yes"
"cellular";"aug";"wed";385;"yes"
"telephone";"aug";"wed";813;"no"
"cellular";"aug";"wed";157;"yes"
"cellular";"aug";"wed";131;"no"
"cellular";"aug";"thu";175;"yes"
"cellular";"aug";"thu";99;"no"
"cellular";"aug";"thu";331;"no"
"cellular";"aug";"thu";89;"no"
"cellular";"aug";"thu";155;"yes"
"cellular";"aug";"thu";320;"no"
"cellular";"aug";"thu";975;"yes"
"telephone";"aug";"thu";49;"no"
"telephone";"aug";"thu";280;"no"
"cellular";"aug";"thu";126;"no"
"cellular";"aug";"thu";107;"no"
"cellular";"aug";"thu";90;"no"
"cellular";"aug";"thu";121;"no"
"cellular";"aug";"thu";148;"no"
"cellular";"aug";"thu";161;"no"
"cellular";"aug";"thu";87;"no"
"cellular";"aug";"thu";305;"no"
"cellular";"aug";"thu";111;"no"
"cellular";"aug";"thu";427;"yes"
"cellular";"aug";"thu";146;"no"
"cellular";"aug";"thu";144;"no"
"cellular";"aug";"thu";86;"no"
"cellular";"aug";"thu";190;"no"
"cellular";"aug";"thu";100;"no"
"cellular";"aug";"thu";355;"yes"
"cellular";"aug";"thu";472;"no"
"cellular";"aug";"thu";131;"yes"
"cellular";"aug";"thu";174;"no"
"cellular";"aug";"thu";1452;"yes"
"cellular";"aug";"thu";142;"no"
"cellular";"aug";"thu";135;"no"
"cellular";"aug";"thu";250;"yes"
"cellular";"aug";"thu";789;"no"
"cellular";"aug";"thu";310;"yes"
"telephone";"aug";"thu";338;"yes"
"cellular";"aug";"thu";116;"no"
"cellular";"aug";"thu";130;"no"
"cellular";"aug";"thu";250;"no"
"cellular";"aug";"thu";471;"no"
"telephone";"aug";"thu";256;"yes"
"cellular";"aug";"thu";254;"yes"
"cellular";"aug";"thu";550;"yes"
"cellular";"aug";"fri";345;"yes"
"cellular";"aug";"fri";169;"no"
"cellular";"aug";"fri";358;"yes"
"cellular";"aug";"fri";107;"no"
"cellular";"aug";"fri";116;"no"
"telephone";"aug";"fri";115;"no"
"cellular";"aug";"fri";79;"no"
"cellular";"aug";"fri";79;"yes"
"cellular";"aug";"fri";140;"no"
"telephone";"aug";"fri";107;"no"
"cellular";"aug";"fri";131;"no"
"cellular";"aug";"fri";289;"yes"
"cellular";"aug";"fri";714;"yes"
"cellular";"aug";"fri";255;"yes"
"cellular";"aug";"fri";78;"no"
"cellular";"aug";"fri";258;"no"
"cellular";"aug";"fri";87;"yes"
"cellular";"aug";"fri";258;"no"
"cellular";"aug";"fri";273;"yes"
"cellular";"aug";"fri";88;"no"
"cellular";"aug";"fri";530;"yes"
"cellular";"aug";"fri";292;"no"
"cellular";"aug";"fri";456;"yes"
"cellular";"aug";"fri";142;"yes"
"cellular";"aug";"fri";325;"yes"
"cellular";"aug";"fri";1088;"yes"
"cellular";"aug";"fri";173;"no"
"cellular";"aug";"fri";325;"no"
"cellular";"aug";"fri";453;"yes"
"cellular";"aug";"fri";295;"yes"
"cellular";"aug";"fri";239;"no"
"telephone";"aug";"fri";121;"no"
"cellular";"aug";"fri";305;"no"
"cellular";"aug";"fri";136;"no"
"cellular";"aug";"fri";100;"no"
"cellular";"aug";"fri";83;"no"
"cellular";"aug";"fri";70;"no"
"cellular";"aug";"fri";99;"no"
"cellular";"aug";"fri";262;"yes"
"cellular";"aug";"fri";119;"no"
"cellular";"aug";"fri";121;"no"
"cellular";"aug";"fri";140;"no"
"cellular";"aug";"fri";215;"yes"
"cellular";"aug";"fri";268;"yes"
"cellular";"aug";"fri";221;"yes"
"cellular";"aug";"fri";378;"no"
"cellular";"aug";"fri";140;"no"
"cellular";"aug";"fri";384;"no"
"cellular";"aug";"fri";390;"no"
"cellular";"aug";"fri";88;"no"
"cellular";"aug";"fri";135;"no"
"cellular";"aug";"fri";192;"yes"
"cellular";"aug";"fri";130;"yes"
"cellular";"aug";"fri";233;"yes"
"cellular";"aug";"fri";121;"no"
"cellular";"aug";"fri";353;"yes"
"cellular";"aug";"fri";182;"yes"
"cellular";"aug";"fri";103;"no"
"cellular";"aug";"fri";231;"yes"
"telephone";"aug";"mon";122;"no"
"cellular";"aug";"mon";111;"no"
"telephone";"aug";"mon";255;"no"
"cellular";"aug";"mon";419;"no"
"cellular";"aug";"mon";1225;"no"
"cellular";"aug";"mon";54;"no"
"telephone";"aug";"mon";328;"yes"
"cellular";"aug";"mon";268;"no"
"cellular";"aug";"mon";923;"yes"
"cellular";"aug";"mon";88;"no"
"cellular";"aug";"mon";131;"no"
"cellular";"aug";"mon";167;"yes"
"telephone";"aug";"mon";133;"no"
"cellular";"aug";"mon";559;"yes"
"cellular";"aug";"mon";146;"yes"
"cellular";"aug";"mon";187;"yes"
"cellular";"aug";"mon";161;"yes"
"cellular";"aug";"mon";489;"no"
"cellular";"aug";"mon";120;"no"
"cellular";"aug";"mon";158;"no"
"cellular";"aug";"mon";246;"no"
"cellular";"aug";"mon";252;"yes"
"telephone";"aug";"mon";156;"no"
"cellular";"aug";"mon";1529;"no"
"telephone";"aug";"mon";235;"yes"
"cellular";"aug";"mon";155;"no"
"cellular";"aug";"mon";155;"yes"
"cellular";"aug";"mon";289;"yes"
"cellular";"aug";"mon";153;"no"
"cellular";"aug";"mon";352;"no"
"telephone";"aug";"mon";411;"no"
"cellular";"aug";"mon";107;"no"
"cellular";"aug";"mon";89;"no"
"telephone";"aug";"mon";85;"no"
"telephone";"aug";"mon";151;"no"
"cellular";"aug";"mon";96;"no"
"cellular";"aug";"mon";540;"no"
"cellular";"aug";"mon";263;"no"
"cellular";"aug";"mon";247;"no"
"cellular";"aug";"mon";162;"no"
"cellular";"aug";"mon";121;"no"
"cellular";"aug";"mon";179;"yes"
"cellular";"aug";"mon";71;"no"
"telephone";"aug";"mon";157;"no"
"cellular";"aug";"mon";213;"yes"
"cellular";"aug";"tue";373;"no"
"cellular";"aug";"tue";1416;"yes"
"cellular";"aug";"tue";425;"no"
"cellular";"aug";"tue";48;"no"
"telephone";"aug";"tue";329;"no"
"telephone";"aug";"tue";90;"no"
"cellular";"aug";"tue";265;"no"
"cellular";"aug";"tue";151;"no"
"telephone";"aug";"tue";181;"no"
"cellular";"aug";"tue";138;"no"
"cellular";"aug";"tue";265;"yes"
"cellular";"aug";"tue";157;"no"
"cellular";"aug";"tue";89;"no"
"telephone";"aug";"tue";387;"no"
"cellular";"aug";"tue";249;"no"
"cellular";"aug";"tue";123;"no"
"cellular";"aug";"tue";156;"no"
"cellular";"aug";"tue";155;"no"
"telephone";"aug";"tue";115;"no"
"cellular";"aug";"tue";704;"yes"
"cellular";"aug";"tue";136;"yes"
"cellular";"aug";"tue";176;"yes"
"telephone";"aug";"tue";88;"no"
"cellular";"aug";"tue";85;"no"
"cellular";"aug";"tue";110;"no"
"cellular";"aug";"tue";1398;"no"
"cellular";"aug";"tue";651;"yes"
"cellular";"aug";"tue";167;"yes"
"cellular";"aug";"tue";408;"yes"
"cellular";"aug";"tue";982;"no"
"cellular";"aug";"tue";140;"yes"
"cellular";"aug";"tue";168;"no"
"cellular";"aug";"tue";287;"no"
"cellular";"aug";"tue";75;"no"
"cellular";"aug";"tue";139;"yes"
"cellular";"aug";"tue";93;"no"
"cellular";"aug";"tue";225;"no"
"cellular";"aug";"tue";203;"no"
"cellular";"aug";"tue";280;"no"
"cellular";"aug";"tue";159;"no"
"cellular";"aug";"tue";66;"no"
"cellular";"aug";"tue";149;"yes"
"cellular";"aug";"tue";349;"yes"
"cellular";"aug";"tue";371;"no"
"cellular";"aug";"tue";125;"yes"
"cellular";"aug";"tue";221;"yes"
"cellular";"aug";"tue";201;"no"
"cellular";"aug";"tue";97;"no"
"telephone";"aug";"tue";91;"no"
"cellular";"aug";"tue";175;"yes"
"cellular";"aug";"tue";526;"no"
"cellular";"aug";"tue";89;"yes"
"cellular";"aug";"tue";206;"yes"
"cellular";"aug";"tue";477;"no"
"cellular";"aug";"tue";400;"no"
"telephone";"aug";"tue";198;"no"
"cellular";"aug";"tue";203;"yes"
"cellular";"aug";"tue";267;"yes"
"cellular";"aug";"tue";120;"no"
"cellular";"aug";"tue";589;"yes"
"cellular";"aug";"tue";162;"no"
"cellular";"aug";"tue";163;"no"
"cellular";"aug";"tue";373;"no"
"cellular";"aug";"tue";464;"yes"
"cellular";"aug";"tue";113;"no"
"cellular";"aug";"tue";71;"no"
"telephone";"aug";"tue";172;"no"
"cellular";"aug";"tue";162;"no"
"cellular";"aug";"wed";266;"no"
"cellular";"aug";"wed";68;"no"
"cellular";"aug";"wed";345;"no"
"cellular";"aug";"wed";1117;"no"
"cellular";"aug";"wed";159;"no"
"telephone";"aug";"wed";701;"no"
"cellular";"aug";"wed";429;"yes"
"cellular";"aug";"wed";623;"yes"
"cellular";"aug";"wed";340;"no"
"cellular";"aug";"wed";137;"yes"
"cellular";"aug";"wed";174;"no"
"cellular";"aug";"wed";74;"no"
"cellular";"aug";"wed";121;"no"
"telephone";"aug";"wed";127;"no"
"cellular";"aug";"wed";182;"yes"
"cellular";"aug";"wed";668;"yes"
"telephone";"aug";"wed";449;"yes"
"cellular";"aug";"wed";90;"no"
"cellular";"aug";"wed";582;"yes"
"cellular";"aug";"wed";169;"no"
"cellular";"aug";"wed";115;"no"
"cellular";"aug";"wed";249;"no"
"cellular";"aug";"wed";1336;"yes"
"cellular";"aug";"wed";150;"no"
"cellular";"aug";"wed";239;"yes"
"cellular";"aug";"wed";90;"no"
"cellular";"aug";"wed";251;"no"
"cellular";"aug";"wed";641;"yes"
"cellular";"aug";"wed";576;"yes"
"cellular";"aug";"wed";699;"no"
"cellular";"aug";"wed";73;"yes"
"cellular";"aug";"wed";147;"yes"
"cellular";"aug";"wed";398;"yes"
"cellular";"aug";"wed";100;"no"
"cellular";"aug";"wed";119;"no"
"cellular";"aug";"wed";313;"yes"
"cellular";"aug";"wed";90;"no"
"cellular";"aug";"wed";307;"yes"
"cellular";"aug";"wed";236;"no"
"cellular";"aug";"wed";131;"yes"
"cellular";"aug";"wed";267;"yes"
"cellular";"aug";"wed";93;"no"
"cellular";"aug";"wed";417;"yes"
"cellular";"aug";"wed";87;"no"
"cellular";"aug";"wed";77;"no"
"cellular";"aug";"wed";82;"no"
"cellular";"aug";"wed";810;"yes"
"cellular";"aug";"wed";161;"no"
